Date ,Open ,High ,Low ,Close ,Daily Return
26-Oct-18,24771.85,24771.95,24353.1,24421.05,-1.597263216
29-Oct-18,24647.95,25023.75,24404.55,24959.7,2.205679117
30-Oct-18,24924.75,25121.5,24686.85,24807.75,-0.608781356
31-Oct-18,24823.8,25201.3,24528.35,25153.25,1.392709939
01-Nov-18,25285.2,25401.6,25129.45,25323.65,0.677447248
02-Nov-18,25545.35,25856.25,25499.15,25701.65,1.492675819
05-Nov-18,25731.55,25788.2,25534.4,25732.2,0.118863964
06-Nov-18,25747.4,25860.75,25558.35,25598,-0.521525559
07-Nov-18,25818.1,25824.4,25698.1,25737.5,0.54496445
09-Nov-18,25742.55,25822.75,25598.75,25771,0.130160272
12-Nov-18,25816.15,25907.2,25495.1,25539.75,-0.897326452
13-Nov-18,25422,25796.5,25384.55,25768.6,0.89605419
14-Nov-18,25952.4,26045.05,25806.7,25930.15,0.626925793
15-Nov-18,25946.2,26197.6,25728,26154.75,0.866173161
16-Nov-18,26205.35,26332.75,26122.55,26245.55,0.347164473
19-Nov-18,26364.6,26379.1,26204.35,26300.7,0.21013086
20-Nov-18,26211.5,26259.4,26041.8,26113.35,-0.712338455
21-Nov-18,26105.45,26342.05,26060.55,26262.05,0.569440535
22-Nov-18,26233.65,26323.95,25947.85,25999.45,-0.999921941
26-Nov-18,26096,26396.6,26025.05,26365.6,1.408299022
27-Nov-18,26286.1,26491.25,26268.65,26443.1,0.293943624
28-Nov-18,26489.65,26584.95,26419.65,26457.95,0.056158317
12-Dec-18,26286.25,26672.7,26214.75,26643.85,0
13-Dec-18,26844.15,26951.45,26723.65,26816.35,0.647428956
14-Dec-18,26810.85,26909,26732.7,26826,0.035985509
17-Dec-18,26915.45,27051.4,26908.6,27015.8,0.707522553
18-Dec-18,26917.3,27210.05,26840.8,27174.7,0.588174328
19-Dec-18,27229.05,27364.35,27214.3,27298.4,0.455202817
20-Dec-18,27128.65,27309.1,27084.5,27275.1,-0.085352988
21-Dec-18,27261.25,27369.1,26823.1,26869.65,-1.486520673
24-Dec-18,26877.05,26934.85,26676.95,26714.75,-0.576486854
26-Dec-18,26634,27029.15,26408.15,26986.8,1.018351285
27-Dec-18,27200.65,27239.95,26845.1,26878.55,-0.40112203
28-Dec-18,27048.4,27213.45,27039.6,27125.25,0.917832249
31-Dec-18,27267.8,27286.5,27105,27160.2,0.128846739
01-Jan-19,27231.4,27430.55,27019.05,27392.4,0.854927431
02-Jan-19,27297,27397.55,27077.6,27174.7,-0.794745988
03-Jan-19,27181.6,27206.2,26923.75,26959.85,-0.790625103
04-Jan-19,26999.7,27274.5,26926.1,27195,0.872222954
07-Jan-19,27378.65,27477.8,27279.55,27304.55,0.402831403
08-Jan-19,27301.9,27542.4,27161.95,27509.5,0.750607499
09-Jan-19,27651.25,27754.45,27409.5,27720.4,0.76664425
10-Jan-19,27713.55,27713.55,27488.2,27528.55,-0.69208958
11-Jan-19,27602.8,27612.45,27382.45,27453.9,-0.271173019
14-Jan-19,27389.2,27389.8,27182.2,27248.25,-0.749073902
15-Jan-19,27317.55,27447.55,27317.1,27400.75,0.55966897
16-Jan-19,27405.65,27554.75,27403.05,27483.7,0.30272894
17-Jan-19,27568.6,27611.55,27335.15,27528.75,0.163915339
18-Jan-19,27550.05,27576.45,27410.65,27456.7,-0.261726377
21-Jan-19,27514.55,27622.2,27388.5,27533.6,0.280077358
22-Jan-19,27526.55,27533.35,27385.4,27482.25,-0.186499404
23-Jan-19,27493.1,27564.7,27189.6,27250.75,-0.842361888
24-Jan-19,27273.5,27342.35,27142.8,27266.4,0.057429612
25-Jan-19,27261.45,27433.55,27045.2,27115.3,-0.554161899
28-Jan-19,27041.45,27134.2,26587.95,26653.05,-1.704757093
29-Jan-19,26616.25,26743.85,26441.55,26573.4,-0.298840095
30-Jan-19,26789.75,26916.25,26693.7,26825.5,0.948693054
31-Jan-19,26969.15,27325.05,26891.05,27295.45,1.751877877
14-Feb-19,26978,27030,26818.05,26970.6,0
15-Feb-19,27017.2,27029.95,26635.25,26794.25,-0.653860129
18-Feb-19,26754.6,26829.95,26617.7,26654.25,-0.522500163
19-Feb-19,26666.55,26996.45,26625.6,26684.85,0.114803455
20-Feb-19,26786,26985.5,26732.65,26955.5,1.014245911
21-Feb-19,26994.75,27100.9,26973,27052.4,0.359481367
22-Feb-19,26960.05,26997.35,26847.8,26867.55,-0.683303515
25-Feb-19,26934.2,27197.1,26932.65,27159.25,1.085696314
26-Feb-19,26853.8,27127.25,26736.6,26952.95,-0.759593877
27-Feb-19,27078.1,27189.45,26719.4,26799.3,-0.570067469
28-Feb-19,26878,26920.5,26762.55,26789.9,-0.035075543
01-Mar-19,26941,27076.55,26928.9,27043.9,0.948118507
05-Mar-19,27068.15,27580.75,26958.1,27554.05,1.886377335
06-Mar-19,27618.1,27681.65,27492.05,27625.65,0.259852907
07-Mar-19,27661,27815.5,27560,27764.6,0.502974591
08-Mar-19,27686.15,27811.35,27645.4,27761.8,-0.010084784
11-Mar-19,27840.1,28035.6,27791.25,27966.65,0.737884431
12-Mar-19,28168.2,28488.1,28142.25,28443.7,1.705781708
13-Mar-19,28480.3,28927.7,28353.65,28884.3,1.549024916
14-Mar-19,29028.9,29070.35,28819.75,28923.1,0.13432903
15-Mar-19,29007,29520.7,28990.85,29381.45,1.58471948
18-Mar-19,29521.6,29812,29361.65,29596.1,0.730562991
19-Mar-19,29702.6,29799.75,29547.7,29767.85,0.580312947
20-Mar-19,29769.65,29885.2,29633.5,29832.2,0.216172817
22-Mar-19,29920.75,30008.1,29508.7,29582.5,-0.837015037
25-Mar-19,29329.4,29329.4,29156.25,29281.2,-1.018507564
26-Mar-19,29300.4,29950.15,29278.5,29882.15,2.052340751
27-Mar-19,30034.15,30262.55,29790.25,30019.8,0.460642892
28-Mar-19,30064.8,30496.05,29969.1,30420.55,1.334952265
11-Apr-19,29841.85,29852.25,29640.25,29786.1,0
12-Apr-19,29780.55,30000.95,29707,29938.55,0.511815914
15-Apr-19,29983.5,30163.1,29919.1,30104.25,0.553467018
16-Apr-19,30236.25,30590.95,30228.2,30531.35,1.418736557
18-Apr-19,30656.5,30669.8,30142.2,30223.4,-1.008635386
22-Apr-19,30282.5,30289.9,29647.55,29687.95,-1.771640517
23-Apr-19,29761.95,29906.5,29455.45,29479.7,-0.701463052
24-Apr-19,29550.5,29914.85,29435.05,29860.8,1.292753997
25-Apr-19,29927.05,30057.7,29511.95,29561.35,-1.00281975
26-Apr-19,29764.85,30048.2,29563.15,30013.5,1.529530958
30-Apr-19,29920.4,29920.4,29550.05,29764.8,-0.828627118
02-May-19,29699.8,29919.35,29638.8,29708.6,-0.188813632
03-May-19,29811.65,30121.75,29795.1,29954.15,0.826528345
06-May-19,29626.5,29757.4,29528.6,29618.45,-1.120712823
07-May-19,29749.55,29835.5,29244.25,29288.2,-1.115014459
08-May-19,29261.3,29261.3,28951.35,28994.4,-1.003134368
09-May-19,28893.95,29040.3,28784.65,28884.6,-0.378693817
10-May-19,28927.6,29202.85,28900.1,29040.5,0.539733976
13-May-19,29026.65,29049.05,28621.1,28659.95,-1.310411322
14-May-19,28718.75,29058.3,28582.6,28829.2,0.590545343
15-May-19,28925.45,28983.15,28555.15,28616.45,-0.737967061
16-May-19,28625.9,28947.6,28525.45,28855.3,0.834659785
17-May-19,28881.4,29559.45,28856,29450.15,2.061493036
20-May-19,30230.4,30827.85,30111.2,30759.7,4.446666655
21-May-19,30862.1,30926.7,30265.1,30308.4,-1.467179459
22-May-19,30410.65,30675.1,30268.6,30526.8,0.720592311
23-May-19,30962.8,31705,30292.35,30409.1,-0.38556285
24-May-19,30685.5,31275.4,30564.4,31212.55,2.642136729
27-May-19,31234.9,31700.75,31142.5,31647.65,1.393990558
28-May-19,31711.3,31712.4,31328.6,31597.9,-0.157199666
29-May-19,31459.25,31546.75,31257.9,31295.55,-0.956867387
13-Jun-19,30876.75,31036.9,30638.25,30976.1,0
14-Jun-19,30983.45,31032.65,30508.95,30614.35,-1.167835848
17-Jun-19,30652,30684.05,30249.4,30273.25,-1.114183381
18-Jun-19,30299.45,30550.65,30222.85,30351,0.256827397
19-Jun-19,30526.5,30699.15,30242,30362.1,0.036572106
20-Jun-19,30390.2,30824.55,30220.7,30781.1,1.380009947
21-Jun-19,30804.95,30804.95,30541.5,30628.35,-0.496246073
24-Jun-19,30680.95,30783.65,30528,30602.05,-0.085868158
25-Jun-19,30567.65,30913.25,30451.4,30847.05,0.80059996
26-Jun-19,30809.2,31202.7,30766.65,31162.35,1.02213988
27-Jun-19,31192.1,31490.6,31158.8,31269.5,0.343844415
28-Jun-19,31281,31308.9,31060.6,31105.2,-0.52543213
01-Jul-19,31271,31450.35,31246.45,31372.2,0.858377377
02-Jul-19,31414.65,31431.35,31105.1,31283.3,-0.283371903
03-Jul-19,31347.7,31467.15,31238.5,31382.3,0.316462777
04-Jul-19,31471,31608.35,31428.05,31471.85,0.285351934
05-Jul-19,31523.05,31660.75,31323.25,31475.8,0.012550899
08-Jul-19,31346.85,31370.4,30536.75,30603.85,-2.770223473
09-Jul-19,30533.4,30702.1,30346.7,30569.15,-0.113384427
10-Jul-19,30618.05,30728.35,30428.6,30522.1,-0.153913341
11-Jul-19,30707,30788.05,30565.35,30716.55,0.637079362
12-Jul-19,30789.75,30870.95,30548.3,30601.45,-0.374716562
15-Jul-19,30688.85,30695.7,30334.2,30445.95,-0.508145856
16-Jul-19,30532.65,30635,30429.9,30570.8,0.410070962
17-Jul-19,30622.25,30799.7,30568.3,30735.5,0.538749395
18-Jul-19,30705.8,30769.35,30378.6,30430.6,-0.992012494
19-Jul-19,30515.1,30543.75,29705.75,29770.35,-2.169691035
22-Jul-19,29617.05,29635.15,29194.1,29284.95,-1.630481335
23-Jul-19,29342.45,29365.8,29078.15,29128.1,-0.535599344
24-Jul-19,29085.45,29252.4,28871,28952.25,-0.603712566
25-Jul-19,28981.05,29240.8,28931.05,29043.05,0.31361984
26-Jul-19,29062.5,29379.1,28994.5,29325.3,0.971833192
29-Jul-19,29583.45,29592.95,29104.85,29295.9,-0.100254729
30-Jul-19,29434.85,29530.3,28737.8,28791.6,-1.721401288
31-Jul-19,28575.45,28979.75,28529.75,28876,0.293141055
16-Aug-19,27920.3,28251.05,27720.95,28217,0
19-Aug-19,28331.25,28468.9,28146.5,28186.1,-0.109508452
20-Aug-19,28163.55,28215.4,27839.65,27982.45,-0.722519256
21-Aug-19,28021,28098.9,27666.2,27719.05,-0.941304282
22-Aug-19,27690.05,27690.05,26975.55,27034.2,-2.470683519
23-Aug-19,26835.35,27207.3,26560.6,26958.65,-0.279460831
26-Aug-19,27663.95,27995.25,26859.35,27951.35,3.68230605
27-Aug-19,28106.3,28277.7,27960.8,28126.15,0.625372299
28-Aug-19,28080.25,28095.55,27634.65,27804.3,-1.144308766
29-Aug-19,27694.95,27719.05,27239.95,27305.2,-1.79504609
30-Aug-19,27407.9,27586.5,27121.95,27427.85,0.449181841
03-Sep-19,27239.2,27247.05,26742.6,26824.15,-2.201047475
04-Sep-19,26785.95,27278.7,26641.35,27123.85,1.117276782
05-Sep-19,27086.95,27243.95,26815.4,26919.7,-0.752658638
06-Sep-19,26986.5,27311.05,26950.55,27247.9,1.219181492
09-Sep-19,27240.35,27565.55,26993.9,27504.65,0.942274451
11-Sep-19,27639.05,27829.65,27551.65,27776.2,0.987287604
12-Sep-19,27870.8,28062.3,27764.7,27818.5,0.15228865
13-Sep-19,27772,28126.85,27573.45,28098.75,1.007423118
16-Sep-19,27868,28066.7,27798.85,27855,-0.867476311
17-Sep-19,27765.1,27851.4,27047.95,27131.75,-2.596481781
18-Sep-19,27304.7,27414.45,27088.8,27172.65,0.150745897
19-Sep-19,27175.45,27175.45,26643,26757.65,-1.527270988
20-Sep-19,26878.65,29418.95,26727.55,28981.55,8.311267993
23-Sep-19,30039.4,30801.3,29776.3,30566.2,5.46778899
24-Sep-19,30432,30668.1,29889.55,30183.1,-1.253345198
25-Sep-19,30029.05,30067.6,29470.1,29586.05,-1.978093701
26-Sep-19,29640.55,30718.35,29627,30002.6,1.407927047
14-Oct-19,28238.5,28553.4,28043.25,28181.95,0
15-Oct-19,28257.85,28694.85,28186.25,28555.1,1.324074452
16-Oct-19,28689.45,28759.35,28305.4,28538.8,-0.057082623
17-Oct-19,28596.35,29049.05,28487.95,28989.45,1.579078307
18-Oct-19,28954.8,29249.5,28864.1,29120.25,0.451198626
22-Oct-19,29416.25,29690,29231.2,29411.15,0.998961204
23-Oct-19,29478.85,29643.8,29214.05,29459.6,0.164733443
24-Oct-19,29604.35,29693.25,28994.2,29107.95,-1.193668617
25-Oct-19,29228.65,29452.1,28923.8,29395.95,0.989420416
27-Oct-19,29605.4,29644.45,29446.8,29516.3,0.40941014
29-Oct-19,29527.6,29997.65,29385.45,29873.05,1.208654201
30-Oct-19,30005.7,30151.1,29753,29987.5,0.383121241
31-Oct-19,30168.65,30415.65,29987.15,30066.25,0.262609421
01-Nov-19,30196.15,30409,30028.9,30330.55,0.879058745
04-Nov-19,30415.9,30607.05,30227.25,30333.1,0.008407365
05-Nov-19,30403.25,30452.7,30091.35,30219.85,-0.37335452
06-Nov-19,30225.2,30699,30013.65,30609.6,1.289715204
07-Nov-19,30722.6,30821.35,30462.55,30633.15,0.076936647
08-Nov-19,30571.3,31108.4,30504.05,30749.4,0.379490846
11-Nov-19,30664.65,31205.2,30625.8,31115.55,1.190754942
13-Nov-19,31084.75,31198.5,30488.1,30541.55,-1.844736796
14-Nov-19,30615.8,30789.2,30338.35,30749.95,0.682349128
15-Nov-19,30912.4,31165.45,30860.7,31008.4,0.840489172
18-Nov-19,31036.8,31203.55,30901.85,30992.1,-0.052566401
19-Nov-19,31045.15,31298.05,30974.3,31236.25,0.787781402
20-Nov-19,31292.35,31471.65,31205.55,31353.85,0.376485654
21-Nov-19,31413.25,31463.15,31243,31349.95,-0.012438664
22-Nov-19,31389.6,31394.2,31055.2,31111.6,-0.760288294
25-Nov-19,31065.1,31591.6,31049.75,31555.9,1.428084702
26-Nov-19,31692.85,31850.35,31465.85,31718.35,0.514800719
27-Nov-19,31832.75,31916.8,31734.5,31875.95,0.496873261
28-Nov-19,31981.7,32157.05,31905.9,32122.95,0.774878866
12-Dec-19,31356.8,31711.45,31352.1,31665.45,0
13-Dec-19,31775.55,32105.05,31770.5,32014.25,1.101516006
16-Dec-19,32159,32186.95,31897.75,31974.2,-0.125100541
17-Dec-19,32082.4,32213.35,31987.35,32140.25,0.519324956
18-Dec-19,32292.25,32293.65,32017.3,32244.25,0.323581802
19-Dec-19,32281.65,32328.35,32085.05,32241.45,-0.008683719
20-Dec-19,32266.85,32443.35,32199.45,32384.95,0.445079238
23-Dec-19,32381,32502.8,32196.85,32339.45,-0.140497361
24-Dec-19,32337.8,32390.35,32246.05,32280.75,-0.181512054
26-Dec-19,32276.15,32314.6,31963.25,31997.7,-0.876838363
27-Dec-19,32142.5,32444.85,32056.25,32412.35,1.295874391
30-Dec-19,32486.6,32613.1,32248.5,32354.9,-0.177247253
31-Dec-19,32345.95,32345.95,32108.75,32161.65,-0.597282019
01-Jan-20,32237.9,32348,32057.2,32102.9,-0.182670976
02-Jan-20,32133.15,32465.45,32121.4,32443.85,1.062053584
03-Jan-20,32326.95,32329.8,31960.4,32069.25,-1.154610196
06-Jan-20,31910.45,31914.45,31170.55,31237.15,-2.594697413
07-Jan-20,31598.05,31851.45,31200.9,31399.4,0.519413583
08-Jan-20,30995.5,31451.85,30899.55,31373.65,-0.082007936
09-Jan-20,31748.25,32172.7,31667.15,32092.4,2.290935227
10-Jan-20,32215.7,32347.2,31953.4,32097.4,0.015580013
13-Jan-20,32139.1,32322.65,32074.05,32177.65,0.250020251
14-Jan-20,32196.45,32196.45,31989.2,32071.65,-0.329421198
15-Jan-20,31994.75,32000.9,31670.35,31824.9,-0.76937108
16-Jan-20,31810.55,31988.9,31692.4,31853.9,0.091123617
17-Jan-20,31571.65,31773.55,31445.5,31590.65,-0.826429417
20-Jan-20,31923.95,31923.95,31050.95,31080.65,-1.61440173
21-Jan-20,30978.85,31171.25,30858.6,30947.55,-0.428240722
22-Jan-20,31061.6,31149.05,30614,30701.45,-0.795216423
23-Jan-20,30742.2,31087.25,30621.35,31004.05,0.9856212
24-Jan-20,31040.1,31375.45,30879.05,31241.75,0.766674031
27-Jan-20,31110.55,31227.05,30808.55,30837.4,-1.294261685
28-Jan-20,30922,31048.45,30656.35,30761.4,-0.246453981
29-Jan-20,30915.1,31082.85,30835.8,30877,0.37579564
30-Jan-20,30889.25,30909.5,30521.3,30647.4,-0.743595557
31-Jan-20,30950.5,31033.45,30691.8,30833.6,0.607555616
13-Feb-20,31586.55,31649.45,31180.6,31230.25,0
14-Feb-20,31281.85,31436.65,30776.1,30834.8,-1.266240264
17-Feb-20,30873.85,30998.15,30630.5,30680.7,-0.499760011
18-Feb-20,30661.5,30692.75,30252.45,30562.5,-0.385258485
19-Feb-20,30905,30947.15,30606.15,30838.2,0.90208589
20-Feb-20,30862.3,31085.3,30702.45,30942.85,0.339351843
24-Feb-20,30666.35,30702.15,30428,30455.1,-1.576293069
25-Feb-20,30517,30610.7,30329.95,30432.7,-0.0735509
26-Feb-20,30279.95,30515.35,30131.75,30306.85,-0.41353544
27-Feb-20,30270,30271.95,29914.15,30187,-0.395455153
28-Feb-20,29501.55,29564.1,29051.5,29147.15,-3.444694736
02-Mar-20,29701,29791.15,28571.7,28868.4,-0.956354223
03-Mar-20,29012.55,29285.35,28749.55,29177.05,1.069162129
04-Mar-20,29252.95,29273.65,28125.15,28653.7,-1.793704298
05-Mar-20,28830.3,29134.3,28535.6,28815.35,0.564150529
06-Mar-20,27649.95,28047.2,27162.3,27801.45,-3.51861074
09-Mar-20,27031.45,27091.6,25923.4,26462.6,-4.815756013
11-Mar-20,26272.75,26791.45,26234.1,26487.8,0.095228738
12-Mar-20,25175.9,25223.1,23536.35,23971.15,-9.501166575
13-Mar-20,22720.75,25670.75,21351.7,25166.45,4.986410748
16-Mar-20,24061.6,24074.15,23008.25,23101.15,-8.206560719
17-Mar-20,23348.05,23449.5,22002,22155.15,-4.09503423
18-Mar-20,22411.85,22544.05,20267.95,20580.2,-7.108730927
19-Mar-20,19428.95,21035.05,18675.65,20083.5,-2.413484806
20-Mar-20,19898.3,20924.55,19265,20317.6,1.16563348
23-Mar-20,18311.3,18895.65,16791.05,16917.65,-16.73401386
24-Mar-20,17705.85,17841.4,16116.25,17107.3,1.121018581
17-Apr-20,20394.75,20866.55,19729.3,20681.45,0
20-Apr-20,21104.7,21122.1,20444.25,20522.65,-0.767837845
21-Apr-20,19812.05,19891.45,19247.95,19409.35,-5.424738033
22-Apr-20,19306.95,19806.35,19051.95,19701.85,1.507005644
23-Apr-20,19871.35,20356.5,19584.4,20267.95,2.87333423
24-Apr-20,19697.65,19950.15,19515.4,19586.65,-3.361464776
27-Apr-20,19870.8,20224.75,19847.65,20081.15,2.524678799
28-Apr-20,20436.6,20751.3,20260.8,20671.1,2.937829756
29-Apr-20,20440.4,21348.15,20393.65,21090.2,2.027468301
30-Apr-20,21589.2,21967,21353.65,21534.5,2.106665655
04-May-20,20514.75,20530.45,19643.6,19743.75,-8.315725928
05-May-20,20147.3,20223.15,19212.35,19271.75,-2.390629946
06-May-20,19302.45,19806.6,18941,19694.55,2.193884831
07-May-20,19536.05,19757.25,19332.15,19491.8,-1.029472621
08-May-20,19844,19969.6,19285.05,19352.9,-0.712607353
11-May-20,19610.45,19733.4,18900.9,18950.5,-2.079274941
12-May-20,18751.4,18993.4,18287,18862.85,-0.462520778
13-May-20,20017.75,20122.25,19429.9,19634.95,4.093230874
14-May-20,19197.7,19380.1,19024.75,19068.5,-2.884906761
29-May-20,18962,19358.05,18729.9,19297.25,0
01-Jun-20,19728.9,20225.35,19632.9,19959.9,3.433908977
02-Jun-20,20120.6,20615.75,19852.55,20530.2,2.857228744
03-Jun-20,20966.6,21619.55,20822,20940.7,1.999493429
04-Jun-20,20932.35,21141.8,20316.2,20390.45,-2.627658101
05-Jun-20,20516.4,21198.7,20425.05,21034.5,3.158586495
08-Jun-20,21636.1,21807.4,20911.25,21187.35,0.726663339
09-Jun-20,21295.5,21568.85,20629.7,20724.9,-2.18267032
10-Jun-20,20760.95,21251.45,20671.55,21100.1,1.81038268
11-Jun-20,21084.7,21244.45,20458.3,20525.15,-2.724868603
12-Jun-20,19529.3,20747.7,19526.1,20654.55,0.630446063
15-Jun-20,20457.15,20470.85,19740.2,19912.9,-3.590734245
16-Jun-20,20500.65,20638.85,19507.05,20296.7,1.9273938
17-Jun-20,20137.45,20627.9,19978.15,20201.75,-0.467810038
18-Jun-20,20137.6,21028.35,20030.35,20956.3,3.735072457
19-Jun-20,20970.1,21467.65,20878.25,21338.1,1.821886497
22-Jun-20,21491.55,22078.25,21425.55,21708.35,1.735159175
23-Jun-20,21859.25,22322.3,21647.8,22264.9,2.563760028
24-Jun-20,22479.35,22479.55,21336.35,21426.8,-3.764220814
25-Jun-20,21218.05,21703.5,20926.45,21506.15,0.370330614
26-Jun-20,21735.05,21784.65,21320.1,21592.05,0.399420631
29-Jun-20,21291.55,21440.05,21026.45,21359,-1.079332439
30-Jun-20,21524.3,21650.5,21212,21370.15,0.052202818
01-Jul-20,21354.1,22061.6,21281.85,21977.6,2.842516314
02-Jul-20,22133.8,22344.85,21890.5,21953.2,-0.111022132
03-Jul-20,22101.75,22130.3,21768,21852.4,-0.459158574
06-Jul-20,22270.95,22399.25,22171.05,22198.95,1.585866999
07-Jul-20,22254.3,22674.5,22040.35,22628,1.932749071
08-Jul-20,22700.9,23080.6,22499.5,22584.65,-0.191576807
09-Jul-20,22753.15,22998.3,22673.4,22907.2,1.428182416
10-Jul-20,22720.95,22835.2,22320.05,22398.45,-2.220917441
13-Jul-20,22613.25,22657.4,21981.65,22089.25,-1.380452665
14-Jul-20,21877.6,21909.7,21222.45,21392.2,-3.155607366
15-Jul-20,21634.25,21935.5,21230.55,21340.75,-0.240508223
16-Jul-20,21453.25,21671.25,21027.85,21597.15,1.201457306
17-Jul-20,21608.05,22065,21550.8,21966.8,1.711568425
20-Jul-20,22307.3,22520.45,22187.8,22321.85,1.616302784
21-Jul-20,22639.85,22861.9,22597.95,22782,2.06143308
22-Jul-20,23159,23211.35,22658.2,22882.6,0.441576683
23-Jul-20,22854.85,23122.35,22734.9,23083.9,0.879707726
24-Jul-20,22853.2,22854.05,22417.2,22662.05,-1.827464163
27-Jul-20,22664.6,22668.05,21801.35,21848.75,-3.588819193
